id,posto_id,tipo,valor,created_at,updated_at
754,49,DIESEL COMUM BICO,"R$ 2,77",2020-05-31 15:31:49+00,2020-06-20 12:31:56+00
973,296,GASOLINA COMUM,"R$ 4,18",2020-06-04 02:04:29+00,2020-07-12 05:04:25+00
901,266,ETANOL,"R$ 3,20",2020-06-03 18:13:18+00,2020-07-12 03:13:16+00
902,268,ETANOL,"R$ 3,22",2020-06-03 15:13:18+00,2020-07-12 03:13:16+00
187,53,DIESEL S,"R$ 3,21",2020-05-13 00:07:14+00,2020-07-13 00:31:50+00
893,271,ETANOL,"R$ 3,26",2020-06-02 18:13:18+00,2020-07-12 05:16:16+00
891,278,ETANOL,"R$ 3,26",2020-06-03 15:13:18+00,2020-07-12 03:13:16+00
453,147,OLEO DIESEL BS,"R$ 3,04",2020-05-21 18:31:01+00,2020-06-27 10:16:50+00
394,9,ETANOL,"R$ 4,49",2020-05-20 08:31:04+00,2020-07-12 03:13:16+00
892,270,ETANOL,"R$ 3,26",2020-06-03 21:13:18+00,2020-07-07 03:13:16+00
937,286,DIESEL COMUM BICO,"R$ 3,12",2020-06-03 18:31:18+00,2020-07-12 03:31:16+00
306,70,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 15:17:23+00,2020-07-13 00:11:52+00
427,126,DIESEL S,"R$ 3,09",2020-05-21 18:31:00+00,2020-06-27 10:16:51+00
75,7,ETANOL,"R$ 3,18",2020-05-13 12:06:29+00,2020-07-13 00:21:48+00
415,114,DIESEL BS,"R$ 3,09",2020-05-21 18:31:00+00,2020-06-27 10:16:51+00
74,4,ETANOL,"R$ 3,18",2020-05-13 12:06:29+00,2020-07-13 00:21:48+00
452,146,DIESEL B S,"R$ 3,09",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
71,6,ETANOL,"R$ 3,18",2020-05-12 03:06:29+00,2020-07-13 00:21:49+00
1132,89,DIESEL S,"R$ 2,99",2020-06-18 21:31:50+00,2020-07-01 00:31:54+00
486,175,DIESEL S,"R$ 3,09",2020-05-21 18:31:02+00,2020-06-27 10:16:51+00
167,2,DIESEL S10 BICO,"R$ 3,22",2020-05-13 12:07:14+00,2020-07-13 00:31:50+00
938,287,DIESEL BS,"R$ 3,14",2020-06-02 18:31:18+00,2020-07-12 03:31:16+00
428,127,DIESEL BS,"R$ 3,09",2020-05-21 18:31:00+00,2020-06-27 10:16:51+00
106,39,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
83,19,ETANOL,"R$ 3,20",2020-05-13 12:06:29+00,2020-07-13 00:21:49+00
130,75,ETANOL,"R$ 3,23",2020-05-12 15:06:30+00,2020-07-13 00:21:49+00
99,47,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
945,291,OLEO DIESEL S,"R$ 3,17",2020-06-02 18:31:18+00,2020-07-12 03:31:16+00
132,55,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
101,48,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
940,289,DIESEL COMUM,"R$ 3,19",2020-06-03 21:31:18+00,2020-07-12 03:31:16+00
146,84,ETANOL,"R$ 3,26",2020-05-13 12:06:30+00,2020-07-13 00:21:50+00
468,160,DIESEL S10 ADITIVADO,"R$ 3,15",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
445,142,OLEO DIESEL B S,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
1016,66,DIESEL BS,"R$ 3,19",2020-06-07 00:31:55+00,2020-07-07 00:31:53+00
936,285,OLEO DIESEL B S500 COMUM,"R$ 3,19",2020-06-03 18:31:18+00,2020-07-12 03:31:16+00
941,286,DIESEL S10 BICO,"R$ 3,22",2020-06-03 18:31:18+00,2020-07-12 03:31:16+00
935,284,OLEO DIESEL S,"R$ 3,22",2020-06-04 09:31:18+00,2020-07-12 03:31:16+00
155,91,ETANOL,"R$ 3,30",2020-05-13 12:06:30+00,2020-07-13 00:21:50+00
1082,316,OLEO DIESEL B S,"R$ 3,22",2020-06-09 09:31:27+00,2020-07-12 03:31:16+00
458,152,DIESEL S,"R$ 3,19",2020-05-21 15:31:01+00,2020-06-27 10:16:51+00
790,247,OLEO DIESEL S,"R$ 2,92",2020-06-02 01:25:41+00,2020-06-15 10:16:49+00
939,288,DIESEL BS,"R$ 3,26",2020-06-02 09:31:18+00,2020-07-12 03:31:16+00
943,289,OLEO DIESEL B S,"R$ 3,27",2020-06-03 21:31:18+00,2020-07-12 03:31:16+00
461,134,OLEO DIESEL S10 BICO,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
1137,236,DIESEL COMUM BICO,"R$ 3,09",2020-06-18 15:31:50+00,2020-07-13 00:31:49+00
944,290,DIESEL B S,"R$ 3,35",2020-06-02 12:31:18+00,2020-07-12 03:31:16+00
972,291,GASOLINA ADITIVADA,"R$ 4,12",2020-06-05 03:51:24+00,2020-06-05 03:51:24+00
456,150,DIESEL S,"R$ 3,19",2020-05-21 15:31:01+00,2020-06-27 10:16:51+00
457,151,DIESEL S,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
1084,316,GASOLINA COMUM,"R$ 4,19",2020-06-10 18:51:41+00,2020-07-12 03:51:24+00
185,77,OLEO DIESEL B S500 BICO,"R$ 3,17",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
235,56,OLEO DIESEL B S500 COMUM BICO,"R$ 3,19",2020-05-13 09:07:15+00,2020-07-13 00:31:50+00
160,5,DIESEL BS,"R$ 3,22",2020-05-11 00:07:14+00,2020-07-13 00:31:50+00
169,8,OLEO DIESEL BS,"R$ 3,22",2020-05-13 09:07:14+00,2020-07-13 00:31:50+00
471,163,DIESEL S,"R$ 2,99",2020-05-21 21:31:01+00,2020-06-15 10:16:49+00
207,45,DIESEL S,"R$ 3,16",2020-05-14 21:07:14+00,2020-06-29 12:32:06+00
178,33,OLEO DIESEL BS,"R$ 3,22",2020-05-13 15:07:14+00,2020-07-13 00:31:50+00
443,140,OLEO DIESEL B S500 COMUM BICO,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
1007,247,OLEO DIESEL S10 BICO,"R$ 3,19",2020-06-05 21:56:49+00,2020-06-27 10:16:51+00
610,201,DIESEL BS,"R$ 3,24",2020-05-26 09:31:48+00,2020-07-13 00:31:50+00
462,155,OLEO DIESEL S10 BICO,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
162,7,DIESEL METROPOLITANO,"R$ 2,82",2020-05-15 18:07:14+00,2020-06-01 00:31:50+00
463,138,OLEO DIESEL S10 BICO,"R$ 3,19",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
432,131,DIESEL B S10 COMUM,"R$ 3,20",2020-05-21 18:31:00+00,2020-06-27 10:16:51+00
174,10,OLEO DIESEL BS,"R$ 3,24",2020-05-14 06:07:14+00,2020-07-13 00:31:50+00
237,70,DIESEL S500 COMUM BICO,"R$ 3,26",2020-05-13 09:07:15+00,2020-07-13 00:31:50+00
368,42,DIESEL S,"R$ 3,27",2020-05-19 07:31:26+00,2020-07-13 00:31:50+00
602,43,OLEO DIESEL B S10 COMUM (B:6),"R$ 3,25",2020-05-25 04:36:52+00,2020-07-07 00:31:54+00
894,281,ETANOL,"R$ 3,26",2020-06-03 18:13:18+00,2020-07-12 03:13:16+00
974,297,GASOLINA COMUM,"R$ 4,20",2020-06-04 02:04:29+00,2020-07-12 05:04:25+00
264,53,GASOLINA COMUM,"R$ 4,24",2020-05-13 03:17:22+00,2020-07-12 05:04:25+00
1011,281,DIESEL S 5 0 0 BICO,"R$ 3,19",2020-06-06 12:05:36+00,2020-07-08 03:05:36+00
3,3,GASOLINA ADITIVADA,"R$ 4,18",2020-05-12 06:06:15+00,2020-07-13 00:11:52+00
778,244,ETANOL,"R$ 2,99",2020-06-02 01:22:57+00,2020-06-11 00:46:48+00
263,6,GASOLINA COMUM,"R$ 4,18",2020-05-12 12:17:22+00,2020-07-13 00:11:52+00
905,276,ETANOL,"R$ 3,26",2020-06-03 15:13:18+00,2020-07-12 03:13:16+00
475,167,DIESEL S 1 0 BICO,"R$ 2,68",2020-05-21 18:31:01+00,2020-06-27 10:16:50+00
488,177,DIESEL S,"R$ 3,09",2020-05-21 18:31:02+00,2020-06-27 10:16:51+00
792,226,OLEO DIESEL S10 BICO,"R$ 3,25",2020-06-01 22:25:41+00,2020-06-27 10:16:51+00
304,69,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
954,293,ETANOL,"R$ 3,08",2020-06-03 18:41:19+00,2020-07-12 03:41:14+00
953,292,ETANOL,"R$ 3,08",2020-06-03 18:41:19+00,2020-07-12 03:41:14+00
958,284,ETANOL,"R$ 3,16",2020-06-04 00:41:19+00,2020-07-12 03:41:14+00
473,165,DIESEL S 1 0 BICO,"R$ 3,26",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
320,34,GNV,"R$ 2,79",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
619,137,ETANOL,"R$ 3,16",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
680,173,ETANOL,"R$ 3,19",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
641,143,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
648,205,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
640,119,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
670,114,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
685,214,ETANOL,"R$ 2,99",2020-05-28 16:20:51+00,2020-06-09 00:46:57+00
265,16,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
689,215,ETANOL,"R$ 2,99",2020-05-28 16:20:51+00,2020-06-10 00:46:46+00
322,27,GNV,"R$ 2,89",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
321,95,GNV,"R$ 2,89",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
201,16,DIESEL S,"R$ 2,88",2020-05-15 18:07:14+00,2020-06-01 12:31:54+00
955,290,ETANOL,"R$ 3,30",2020-06-03 18:41:19+00,2020-07-12 03:41:15+00
956,295,ETANOL,"R$ 3,30",2020-06-04 09:41:19+00,2020-07-12 03:41:15+00
283,29,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
957,291,ETANOL,"R$ 3,30",2020-06-04 15:41:19+00,2020-07-07 03:41:17+00
625,187,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
646,180,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
295,36,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
959,285,GASOLINA COMUM,"R$ 3,40",2020-06-03 18:51:23+00,2020-07-12 03:51:24+00
644,106,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
267,26,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
961,293,GASOLINA COMUM,"R$ 4,20",2020-06-03 18:51:23+00,2020-07-12 03:51:24+00
379,58,GASOLINA COMUM,"R$ 4,20",2020-05-19 18:00:32+00,2020-07-13 00:11:53+00
639,104,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
655,120,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
960,292,GASOLINA COMUM,"R$ 4,20",2020-06-03 18:51:23+00,2020-07-12 03:51:24+00
620,193,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
672,207,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
661,100,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
964,287,GASOLINA COMUM,"R$ 4,20",2020-06-03 18:51:23+00,2020-07-12 03:51:24+00
967,287,GASOLINA ADITIVADA,"R$ 4,22",2020-06-04 06:51:24+00,2020-07-12 03:51:24+00
665,135,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
643,112,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
651,185,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
671,138,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
780,246,ETANOL,"R$ 3,29",2020-06-01 22:22:57+00,2020-06-19 10:46:48+00
678,210,ETANOL,"R$ 3,29",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
766,163,ETANOL,"R$ 3,29",2020-06-01 22:22:56+00,2020-06-19 10:46:48+00
970,291,GASOLINA COMUM,"R$ 4,25",2020-06-03 21:51:24+00,2020-07-12 03:51:24+00
268,28,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:53+00
19,19,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 15:06:15+00,2020-07-13 00:11:53+00
255,9,GASOLINA COMUM,"R$ 4,20",2020-05-12 06:17:22+00,2020-07-13 00:11:53+00
259,33,GASOLINA COMUM,"R$ 4,20",2020-05-12 06:17:22+00,2020-07-13 00:11:53+00
393,60,GASOLINA COMUM,"R$ 4,23",2020-05-20 18:00:32+00,2020-07-13 00:11:53+00
346,96,GASOLINA ADITIVADA,"R$ 4,09",2020-05-21 03:38:32+00,2020-07-01 00:12:03+00
293,47,GASOLINA COMUM,"R$ 4,23",2020-05-13 15:17:23+00,2020-07-13 00:11:53+00
76,2,ETANOL,"R$ 3,20",2020-05-11 06:06:29+00,2020-07-13 00:21:49+00
110,31,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
109,43,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
702,222,ETANOL,"R$ 2,99",2020-05-28 16:20:52+00,2020-06-09 00:46:57+00
98,41,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
102,49,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
100,37,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
1142,96,OLEO DIESEL B S 10 BICO,"R$ 3,16",2020-06-30 00:31:59+00,2020-06-30 00:31:59+00
971,294,GASOLINA COMUM,"R$ 4,30",2020-06-04 15:51:24+00,2020-07-07 03:51:28+00
793,248,DIESEL S10 ADITIVADO BICO,"R$ 3,15",2020-06-02 01:25:41+00,2020-06-12 10:16:50+00
1012,281,DIESEL S 1,"R$ 2,90",2020-06-07 03:05:37+00,2020-06-08 03:05:30+00
795,212,DIESEL B S,"R$ 3,18",2020-06-02 01:25:41+00,2020-06-12 10:16:50+00
815,215,DIESEL S10 ADITIVADO,"R$ 3,19",2020-06-04 00:56:49+00,2020-06-12 10:16:50+00
140,79,ETANOL,"R$ 3,24",2020-05-13 12:06:30+00,2020-07-13 00:21:50+00
133,59,ETANOL,"R$ 3,29",2020-05-13 12:06:30+00,2020-07-13 00:21:50+00
156,92,ETANOL,"R$ 3,30",2020-05-13 15:06:30+00,2020-07-13 00:21:50+00
327,2,DIESEL S 5 0,"R$ 3,18",2020-05-17 08:25:20+00,2020-07-13 00:31:50+00
577,105,GASOLINA COMUM,"R$ 4,26",2020-05-21 18:31:04+00,2020-06-19 10:36:55+00
726,132,GASOLINA COMUM,"R$ 4,26",2020-05-28 20:27:30+00,2020-06-15 10:36:54+00
184,71,DIESEL S500 COMUM BICO,"R$ 3,16",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
395,9,ETANOL,"R$ 3,26",2020-05-21 08:31:04+00,2020-06-29 12:22:06+00
859,129,GASOLINA COMUM,"R$ 4,26",2020-06-04 21:41:58+00,2020-06-19 10:36:55+00
623,184,ETANOL,"R$ 3,16",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
632,121,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
191,26,DIESEL S,"R$ 2,88",2020-05-15 18:07:14+00,2020-06-01 00:31:50+00
629,115,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
627,190,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:47+00
635,146,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
310,51,GASOLINA COMUM,"R$ 4,16",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
708,223,ETANOL,"R$ 2,99",2020-05-28 16:20:52+00,2020-06-10 00:46:46+00
172,30,DIESEL METROPOLITANO,"R$ 2,84",2020-05-15 18:07:14+00,2020-06-01 12:31:53+00
668,126,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:47+00
995,304,DIESEL COMUM,"R$ 3,15",2020-06-04 20:26:31+00,2020-07-08 05:26:39+00
168,7,DIESEL S,"R$ 2,86",2020-05-15 18:07:14+00,2020-06-01 12:31:53+00
996,305,DIESEL S,"R$ 3,15",2020-06-04 11:26:31+00,2020-07-08 05:26:39+00
867,271,DIESEL S 5 0 0 BICO,"R$ 3,19",2020-06-04 03:05:33+00,2020-07-08 05:26:39+00
7,7,GASOLINA ADITIVADA,"R$ 4,18",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
254,3,GASOLINA COMUM,"R$ 4,18",2020-05-12 06:17:22+00,2020-07-13 00:11:52+00
669,132,ETANOL,"R$ 3,26",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
196,30,DIESEL S,"R$ 2,88",2020-05-15 18:07:14+00,2020-06-01 12:31:54+00
628,189,ETANOL,"R$ 3,26",2020-05-28 13:20:50+00,2020-06-19 10:46:48+00
687,161,ETANOL,"R$ 3,29",2020-05-28 13:20:51+00,2020-06-19 10:46:48+00
614,203,ETANOL,"R$ 3,29",2020-05-28 13:20:50+00,2020-06-19 10:46:48+00
701,221,ETANOL,"R$ 3,19",2020-05-28 16:20:52+00,2020-06-11 00:46:48+00
350,89,GASOLINA ADITIVADA,"R$ 4,19",2020-05-19 09:38:32+00,2020-07-13 00:11:52+00
997,301,DIESEL B S10 A VISTA,"R$ 3,09",2020-06-05 02:26:31+00,2020-06-27 05:26:31+00
686,164,ETANOL,"R$ 2,99",2020-05-28 16:20:51+00,2020-06-09 00:46:57+00
1013,307,ETANOL,"R$ 2,99",2020-06-08 00:46:47+00,2020-06-10 00:46:46+00
1003,298,DIESEL COMUM,"R$ 3,21",2020-06-04 20:26:31+00,2020-07-08 05:26:39+00
994,299,DIESEL COMUM,"R$ 3,21",2020-06-04 20:26:31+00,2020-07-08 05:26:39+00
303,69,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
307,68,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
1000,297,DIESEL B S,"R$ 3,25",2020-06-04 11:26:31+00,2020-07-08 05:26:39+00
309,50,GASOLINA COMUM,"R$ 4,21",2020-05-13 21:17:23+00,2020-07-13 00:11:53+00
1004,302,OLEO DIESEL B S10 BICO,"R$ 3,08",2020-06-04 23:26:31+00,2020-06-29 05:26:32+00
103,44,ETANOL,"R$ 3,20",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
999,296,DIESEL S,"R$ 3,25",2020-06-04 20:26:31+00,2020-07-08 05:26:39+00
789,210,OLEO DIESEL S10 BICO,"R$ 3,19",2020-06-01 22:25:40+00,2020-06-27 10:16:51+00
466,158,DIESEL S,"R$ 3,23",2020-05-21 18:31:01+00,2020-06-27 10:16:51+00
326,50,GNV,"R$ 2,80",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
137,60,ETANOL,"R$ 3,23",2020-05-13 12:06:30+00,2020-07-13 00:21:49+00
325,57,GNV,"R$ 2,89",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
141,80,ETANOL,"R$ 3,24",2020-05-13 15:06:30+00,2020-07-13 00:21:50+00
324,66,GNV,"R$ 2,89",2020-05-15 23:18:45+00,2020-06-27 12:02:08+00
998,304,DIESEL S,"R$ 3,31",2020-06-04 20:26:31+00,2020-07-08 05:26:39+00
725,205,GASOLINA ADITIVADA,"R$ 4,26",2020-05-28 17:27:30+00,2020-06-19 10:36:54+00
728,199,GASOLINA COMUM,"R$ 4,26",2020-05-28 17:27:31+00,2020-06-19 10:36:54+00
727,146,GASOLINA ADITIVADA,"R$ 4,26",2020-05-28 17:27:30+00,2020-06-19 10:36:54+00
597,75,DIESEL S 10 BICO,"R$ 3,39",2020-05-22 18:03:51+00,2020-07-08 05:26:39+00
336,52,DIESEL S,"R$ 3,12",2020-05-15 23:25:20+00,2020-07-12 00:31:48+00
142,81,ETANOL,"R$ 3,27",2020-05-13 12:06:30+00,2020-07-13 00:21:50+00
361,85,OLEO DIESEL,"R$ 3,06",2020-05-19 07:31:05+00,2020-07-13 00:31:49+00
518,117,GASOLINA COMUM,"R$ 4,26",2020-05-21 18:31:02+00,2020-06-19 10:36:54+00
558,194,GASOLINA COMUM,"R$ 4,26",2020-05-21 18:31:03+00,2020-06-19 10:36:54+00
173,31,OLEO DIESEL S500 COMUM,"R$ 3,14",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
564,195,GASOLINA COMUM,"R$ 4,26",2020-05-21 18:31:03+00,2020-06-19 10:36:54+00
209,68,DIESEL S500 COMUM BICO,"R$ 3,16",2020-05-13 09:07:14+00,2020-07-13 00:31:49+00
1014,178,SHELL EVOLUX DIESEL S10 ADITIVADO BICO,"R$ 2,80",2020-06-08 00:56:47+00,2020-06-15 10:16:49+00
755,236,DIESEL S 10 BICO,"R$ 2,83",2020-06-01 12:31:52+00,2020-06-06 00:31:48+00
245,92,OLEO DIESEL B S500 BICO,"R$ 3,17",2020-05-13 09:07:15+00,2020-07-13 00:31:49+00
363,42,DIESEL COMUM,"R$ 3,17",2020-05-19 07:31:12+00,2020-07-13 00:31:50+00
768,238,ETANOL,"R$ 2,99",2020-06-02 01:22:56+00,2020-06-15 10:46:46+00
698,156,ETANOL,"R$ 2,99",2020-05-28 16:20:52+00,2020-06-09 00:46:57+00
211,82,OLEO DIESEL B S500 BICO,"R$ 3,17",2020-05-14 00:07:14+00,2020-07-13 00:31:50+00
214,64,OLEO DIESEL B S500 COMUM BICO,"R$ 3,19",2020-05-13 09:07:14+00,2020-07-13 00:31:50+00
333,1,DIESEL S 5 0,"R$ 3,24",2020-05-17 08:25:20+00,2020-07-13 00:31:50+00
794,227,DIESEL EVOLUX S,"R$ 3,16",2020-06-02 01:25:41+00,2020-06-09 00:56:56+00
369,84,DIESEL S,"R$ 3,24",2020-05-19 07:31:26+00,2020-07-13 00:31:50+00
180,19,DIESEL S,"R$ 3,25",2020-05-13 15:07:14+00,2020-07-13 00:31:50+00
226,45,DIESEL COMUM,"R$ 3,26",2020-05-14 03:07:15+00,2020-07-13 00:31:50+00
367,80,OLEO DIESEL B S10 BICO,"R$ 3,20",2020-05-20 07:31:26+00,2020-07-05 00:32:05+00
220,91,OLEO DIESEL B S10 COMUM BICO,"R$ 3,24",2020-05-15 12:07:14+00,2020-07-05 00:32:05+00
248,74,DIESEL S 10 BICO,"R$ 3,26",2020-05-13 09:07:15+00,2020-07-13 00:31:50+00
924,268,GASOLINA ADITIVADA,"R$ 4,22",2020-06-03 21:21:38+00,2020-07-12 03:21:34+00
921,281,GASOLINA COMUM,"R$ 4,26",2020-06-03 21:21:38+00,2020-07-12 03:21:34+00
925,275,GASOLINA ADITIVADA,"R$ 4,29",2020-06-03 21:21:38+00,2020-07-12 03:21:34+00
947,293,DIESEL COMUM S500 BICO,"R$ 3,03",2020-06-03 18:31:18+00,2020-07-12 03:31:16+00
215,74,DIESEL COMUM BICO,"R$ 3,16",2020-05-13 00:07:14+00,2020-07-13 00:31:49+00
946,292,OLEO DIESEL S,"R$ 3,28",2020-06-03 15:31:18+00,2020-07-12 03:31:16+00
388,81,GASOLINA COMUM,"R$ 4,26",2020-05-20 09:00:32+00,2020-06-30 00:12:00+00
950,285,ETANOL,"R$ 2,55",2020-06-03 18:41:19+00,2020-07-12 03:41:14+00
1089,253,DIESEL S10 BICO," R$ 3,09",2020-06-12 07:16:50+00,2020-06-27 10:16:51+00
952,287,ETANOL,"R$ 3,20",2020-06-03 18:41:19+00,2020-07-12 03:41:15+00
378,83,OLEO DIESEL B S500 BICO,"R$ 3,19",2020-05-19 21:00:31+00,2020-07-13 00:31:50+00
188,91,OLEO DIESEL B S500 COMUM BICO,"R$ 3,20",2020-05-14 03:07:14+00,2020-07-13 00:31:50+00
233,54,DIESEL S,"R$ 3,20",2020-05-14 12:07:15+00,2020-07-13 00:31:50+00
238,36,DIESEL COMUM S500 BICO,"R$ 3,20",2020-05-13 12:07:15+00,2020-07-13 00:31:50+00
175,3,OLEO DIESEL,"R$ 3,21",2020-05-12 21:07:14+00,2020-07-13 00:31:50+00
756,7,DIESEL BS,"R$ 3,22",2020-05-27 18:31:52+00,2020-07-13 00:31:50+00
181,1,DIESEL S 5 0 0 BICO,"R$ 3,23",2020-05-11 21:07:14+00,2020-07-13 00:31:50+00
983,305,GASOLINA ADITIVADA,"R$ 4,26",2020-06-04 02:04:30+00,2020-07-12 05:04:25+00
758,30,DIESEL BS,"R$ 3,24",2020-05-28 09:31:59+00,2020-07-13 00:31:50+00
1088,301,DIESEL S 500 A VISTA,"R$ 2,99",2020-06-12 02:26:34+00,2020-06-29 05:26:32+00
298,45,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
302,70,GASOLINA COMUM,"R$ 4,20",2020-05-13 15:17:23+00,2020-07-13 00:11:52+00
308,68,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
377,93,OLEO DIESEL S10 BICO,"R$ 2,90",2020-05-21 18:00:31+00,2020-06-12 00:31:52+00
280,18,GASOLINA COMUM,"R$ 4,20",2020-05-14 03:17:23+00,2020-07-12 00:11:56+00
301,42,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
271,27,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
15,15,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
275,30,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
338,20,GASOLINA COMUM,"R$ 4,20",2020-05-16 02:25:21+00,2020-07-13 00:11:52+00
30,30,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
45,45,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 18:06:15+00,2020-07-13 00:11:52+00
26,26,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
23,23,GASOLINA ADITIVADA,"R$ 4,20",2020-05-13 12:06:15+00,2020-07-13 00:11:52+00
294,44,GASOLINA COMUM,"R$ 4,20",2020-05-13 12:17:23+00,2020-07-13 00:11:52+00
595,86,GASOLINA ADITIVADA,"R$ 4,20",2020-05-20 18:04:10+00,2020-07-13 00:11:52+00
318,72,GASOLINA COMUM,"R$ 4,20",2020-05-13 18:17:23+00,2020-07-13 00:11:53+00
