id,nome,endereco,contato,status,cidade,latitude,longitude,url,bandeira,created_at,updated_at
142,POSTO TREVO,"AVENIDA OCTAVIO MANGABEIRA 9487 PATAMARES 41680000, SALVADOR",null,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9626656,-38.4011771,https://goo.gl/maps/qkFVf9hsEZN7Rjez7,petrobras,2020-05-21 21:31:01+00,2020-05-26 17:26:36+00
144,POSTO VEREDAS,"AVENIDA OCTAVIO MANGABEIRA 10731 JAGUARIBE 41613034, SALVADOR",null,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9570968,-38.3925769,https://goo.gl/maps/7KyUet82z173VztM9,shell,2020-05-21 21:31:01+00,2020-05-26 17:29:06+00
145,SODIC SOCIEDADE REVENDEDORA DE COMBUSTIVEIS LTDA,"RODOVIA BA 528 ESTRADA DA BASE NAVAL DE ARATU 4814 ESTRADA DA BASE NAVAL 40810010, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,outros,2020-05-21 21:31:01+00,2020-05-26 17:31:13+00
146,POSTO NOVO HORIZONTE,"AVENIDA LUIS VIANA 4804 PARALELA 41730101, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9602872,-38.4358794,https://goo.gl/maps/WHH4JPMKPiaXW7bq9,petrobras,2020-05-21 21:31:01+00,2020-05-26 17:34:18+00
158,POSTO GAMELEIRA II,"RODOVIA BR-324 (SENTIDO SSA) - LADO DIREITO KM 9,5 km9,5 PIRAJA 41290550, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,,2020-05-21 21:31:01+00,2020-05-26 18:16:20+00
159,R I COMERCIO COMBUSTIVEL LTDA,"AVENIDA ULYSSES GUIMARAES 1454 SUSSUARANA 41213000, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9335894,-38.4469732,https://goo.gl/maps/xhMPCMbhAzy7ujSD7,shell,2020-05-21 21:31:01+00,2020-05-26 18:17:20+00
160,C 3 COMERCIO DE COMBUSTIVEL,"AVENIDA ANTONIO CARLOS MAGALHAES 2949 PARQUE BELA VISTA 40280000, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9887907,-38.4710499,https://goo.gl/maps/YhZuv2cJMTNpdAbC6,shell,2020-05-21 21:31:01+00,2020-05-26 18:18:19+00
161,POSTO MATA ESCURA,"AVENIDA CARDEAL AVELAR BRANDAO VILLELA 286 MATA ESCURA 41219600, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9385968,-38.4551977,https://goo.gl/maps/yqAfp3hvUyC9Ctma8,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:19:19+00
162,POSTO ESCOLA BR,"RUA EDISTIO PONDE 474 STIEP 41770395, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9821568,-38.4505022,https://goo.gl/maps/a5Xvoc49Uakv99YT8,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:20:27+00
163,POSTO BARBALHO,"LADEIRA DO ARCO 88 BARBALHO 40301146, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9674052,-38.5025279,https://goo.gl/maps/42kyHUBhhDavhuPc9,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:21:16+00
164,POSTO TROBOGY,"AVENIDA ALIOMAR BALEEIRO 6880 NOVA BRASILIA 41350275, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9192437,-38.4107161,https://goo.gl/maps/j2WBVgFKzkBLbJrU7,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:22:30+00
165,POSTO BONOCO,"AVENIDA MARIO LEAL FERREIRA (S AC NORTE) 509 BROTAS 40285600, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9808284,-38.4960926,https://goo.gl/maps/nXy7fiKo4tXrWXpi9,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:23:22+00
166,POSTO SUL AMERICA,"AVENIDA CAMINHO DE AREIA 142 CAMINHO DE AREIA 40440360, SALVADOR",07133128081,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.930222,-38.5045526,https://goo.gl/maps/s2idsRfpA5HJCxGA6,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:24:47+00
167,POSTO SAO GONCALO 5,"AVENIDA JEQUITAIA 50 AGUA DE MENINOS 40460120, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9659972,-38.5079136,https://goo.gl/maps/z4RNn8GEkmcea9bS9,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:25:52+00
168,POSTO ALPHAVILLE,"AVENIDA LUIS VIANA FILHO 8050 PARALELA 41730101, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9377721,-38.3979906,https://goo.gl/maps/6ojL5KAcu9KYH2oQ9,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:26:32+00
169,ACF COMERCIO E SERVICOS LTDA,"RODOVIA BA 528 S/N PARIPE 40810010, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,outros,2020-05-21 21:31:01+00,2020-05-26 18:27:06+00
170,POSTO SANAVE,"AVENIDA MARIO LEAL FERREIRA 920 BROTAS 40285600, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9837254,-38.4949423,https://goo.gl/maps/S8d6bE1MGqDKNRG1A,petrobras,2020-05-21 21:31:01+00,2020-05-26 18:28:52+00
171,POSTO PERNAMBUES COMBUSTIVEIS,"RUA TOMAZ GONZAGA 246 PERNAMBUES 41100000, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9664609,-38.4631507,https://goo.gl/maps/Srn4oHw9GJKa3Pjj7,shell,2020-05-21 21:31:01+00,2020-05-26 18:29:57+00
172,POSTO SOL BARROS REIS,"AVENIDA BARROS REIS 1223 ARRAIAL DO RETIRO 40310010, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9588229,-38.4777776,https://goo.gl/maps/RQkLjxjZdgpdmicy9,shell,2020-05-21 21:31:02+00,2020-05-26 18:31:32+00
173,COMERCIAL DE COMBUSTIVEIS CIDADE JARDIM LTDA,"AVENIDA JURACY MAGALHAES JUNIOR 2575 HORTO FLORESTAL 40295140, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9959358,-38.4774617,https://goo.gl/maps/X2tCPa6euR5fP7ybA,petrobras,2020-05-21 21:31:02+00,2020-05-26 18:32:14+00
184,MIRAMAR COMERCIO DE COMBUSTIVEIS LTDA,"RUA ABELARDO ANDRADE DE CARVALHO 351 BOCA DO RIO 41706710, SALVADOR",7130621007,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9784046,-38.4307597,https://goo.gl/maps/1rVVmzp1orYXewH18,outros,2020-05-21 21:31:02+00,2020-05-26 18:56:51+00
190,MICRO POSTO RIO VERMELHO,"PRACA COLOMBO SN RIO VERMELHO 41940396, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9639187,-38.4920981,https://goo.gl/maps/wKoCzQg5ToaA9Z298,outros,2020-05-21 21:31:03+00,2020-05-26 19:06:13+00
191,POSTO DJALMA DUTRA,"RUA DJALMA DUTRA 119 SETE PORTAS 40255000, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9713311,-38.4991344,https://goo.gl/maps/sYRFq7WgZ3dSMVSs5,outros,2020-05-21 21:31:03+00,2020-05-26 19:07:36+00
192,POSTO ZEUS,"AVENIDA GENERAL GRACA LESSA 1226 ACUPE DE BROTAS 40290500, SALVADOR",7130335103,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9850811,-38.4989429,https://goo.gl/maps/s2F54zzmeg8S3DFC7,ipiranga,2020-05-21 21:31:03+00,2020-05-26 19:08:29+00
193,POSTO VASCO DA GAMA,"AVENIDA VASCO DA GAMA 484 BROTAS 40286000, SALVADOR",7532230391,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9904763,-38.5037816,https://goo.gl/maps/LbK8SnVPVyfTCd9F6,menor,2020-05-21 21:31:03+00,2020-05-26 19:09:39+00
194,POSTO MIRANGA,"AVENIDA BONFIM 180 BONFIM 40415000, SALVADOR",7188703478,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9280561,-38.5099891,https://goo.gl/maps/SpteAzFKnaimD5r59,menor,2020-05-21 21:31:03+00,2020-05-26 19:10:26+00
195,POSTO SISSI,"RUA TEIXEIRA MENDES 02 ALTO DAS POMBAS 40226590, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9983177,-38.5135338,https://goo.gl/maps/XYwiq8BefT7FA3KD7,ipiranga,2020-05-21 21:31:03+00,2020-05-26 19:11:39+00
196,POSTO SAO RAFAEL,"AVENIDA SAO RAFAEL 2267 SAO MARCOS 41253190, SALVADOR",7133813747,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9284761,-38.4335825,https://goo.gl/maps/SYSFkJcMzLM95TDP7,outros,2020-05-21 21:31:04+00,2020-05-26 19:12:26+00
197,POSTO SHELL PARALELA,"AVENIDA LUIS VIANA 7419 PARALELA 41730101, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9370116,-38.4063061,https://goo.gl/maps/ZEkpjwU4gnjUy94D9,shell,2020-05-21 21:31:04+00,2020-05-26 19:13:14+00
198,POSTO SHELL PARALELA III,"AVENIDA LUIS VIANA 2078 IMBUI 41720200, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9675577,-38.4435323,https://goo.gl/maps/JLtWr3fH1HN1Gorf8,shell,2020-05-21 21:31:04+00,2020-05-26 19:14:58+00
199,POSTO VALE DO OGUNJA,"AVENIDA GENERAL GRACA LESSA 362 ACUPE DE BROTAS 40290500, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.993085,-38.4968093,https://goo.gl/maps/fNCG1uZY5qYb1M1SA,shell,2020-05-21 21:31:04+00,2020-05-26 19:16:20+00
96,POSTO VIA PARQUE EIRELI,"RUA SAO SALVADOR 1380 35º BI 44094060, FEIRA DE SANTANA",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Feira de Santana,-12.285162,-38.9468568,https://goo.gl/maps/9Xp2RDBkGYMt6bUi6,shell,2020-05-21 15:38:32+00,2020-05-26 19:18:05+00
97,EXTRELA TRANSPORTADOR REVENDEDOR RETALHISTA,"AVENIDA BARROS REIS 634 BARROS REIS 40310010, SALVADOR",7130348600,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9598989,-38.4782023,https://goo.gl/maps/YJPK6GKZ8yMz9PsK8,shell,2020-05-21 21:31:00+00,2020-05-26 19:26:01+00
98,CAVALO MARINHO COMBUSTIVEIS,"RUA DR ALTINO TEIXEIRA 845 PORTO SECO PIRAJA 41233010, SALVADOR",7121013200,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,outros,2020-05-21 21:31:00+00,2020-05-26 19:27:53+00
99,POSTO PONTO ALTO,"RODOVIA BR 324 S/N AGUAS CLARAS 41310600, SALVADOR",7132230391,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.8787239,-38.4330885,https://goo.gl/maps/K9b2cHieyytR4dGs9,shell,2020-05-21 21:31:00+00,2020-05-26 19:29:17+00
100,POSTO DOIS DE JULHO,"LADEIRA DO PAIVA 404 CAIXA DAGUA 40320710, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9598578,-38.4948208,https://goo.gl/maps/dHgbDvj5LGCq7LXx5,outros,2020-05-21 21:31:00+00,2020-05-26 19:30:25+00
101,POSTO SUBURBANA,"AVENIDA SUBURBANA S/N ITACARANHA 40713586, SALVADOR",7133983003,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,outros,2020-05-21 21:31:00+00,2020-05-26 19:31:48+00
102,POSTO SAN MARTIN,"AVENIDA SAN MARTINS S/N SAN MARTIN 40360010, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9456306,-38.4857999,https://goo.gl/maps/y4br194a5z2nNewZA,menor,2020-05-21 21:31:00+00,2020-05-26 19:33:14+00
124,POSTO CAJAZEIRAS,"ESTRADA DO MATADOURO 1544 AGUAS CLARAS 41311262, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,,,,outros,2020-05-21 21:31:00+00,2020-05-26 20:08:47+00
126,POSTO TAMARINEIRO,"PRACA CONSELHEIRO JOAO ALFREDO S/N CAIXA D AGUA 40320350, SALVADOR",,"há 2 dia(s), 7 hora(s), 20 minuto(s) e 48 segundo(s)",Salvador,-12.9587436,-38.4894545,https://goo.gl/maps/vEnS8KvwJxMpc5Kp6,outros,2020-05-21 21:31:00+00,2020-05-26 20:11:08+00
200,null,"null null null null, FEIRA DE SANTANA",null,"há 2 hora(s), 15 minuto(s) e 27 segundo(s)",Feira de Santana,,,,,2020-05-28 00:11:56+00,2020-05-28 00:11:56+00
202,POSTO MODERNO,"AVENIDA ESTADOS UNIDOS S/N COMERCIO 40010020, SALVADOR",7133812224,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.967523,-38.5116679,https://goo.gl/maps/8m8uogSbxFtxWRSf6,outros,2020-05-28 16:20:50+00,2020-06-03 17:05:34+00
203,POSTO LAPINHA,"LARGO LAPINHA 48 LAPINHA 40325220, SALVADOR",7132424685,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9562603,-38.5016142,https://goo.gl/maps/fT4hZMrLk6kZHawz6,petrobras,2020-05-28 16:20:50+00,2020-06-03 17:06:45+00
204,POSTO BONFIM,"AVENIDA OTAVIO MANGABEIRA 14926 ITAPUA 41610160, SALVADOR",7132858210,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 16:20:50+00,2020-06-03 17:09:27+00
205,POSTO PARALELA II,"AVENIDA LUIZ VIANA FILHO 10841 SAO CRISTOVAO 41500420, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 16:20:51+00,2020-06-03 17:13:22+00
207,POSTO AGUA DE MENINOS,"RUA JULIO PAIXAO S/N AGUA DE MENINOS 40460000, SALVADOR",7133269714,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9573798,-38.5019596,https://goo.gl/maps/Uw2YfCwCVk3SJcnn6,shell,2020-05-28 16:20:51+00,2020-06-03 17:18:22+00
208,POSTO SAO LAZARO,"RUA NILO PECANHA 113 CALCADA 40411380, SALVADOR",7133154006,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9450706,-38.4971768,https://goo.gl/maps/UfQjuEyzBYmYWcNb6,ipiranga,2020-05-28 16:20:51+00,2020-06-03 17:19:28+00
210,POSTO FLAMINGO,"AVENIDA PROFESSOR MANOEL RIBEIRO 861 STIEP 41770095, SALVADOR",7130152813,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.981384,-38.4434842,https://goo.gl/maps/pheUmcZQLRawEarw8,petrobras,2020-05-28 16:20:51+00,2020-06-03 17:23:29+00
211,POSTO PONTO NOVO,"AVENIDA LUIS VIANA 385 PERNAMBUES 41130530, SALVADOR",71992961918,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9749866,-38.4538415,https://goo.gl/maps/eSQuTdUgZRKtSEE67,petrobras,2020-05-28 16:20:51+00,2020-06-03 17:25:31+00
212,POSTO ALBALONGA,"AVENIDA VASCO DA GAMA 3.883 FEDERACAO 40230731, SALVADOR",7133301538,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9979729,-38.4941132,https://goo.gl/maps/qFXdSEqgM4msCGUNA,shell,2020-05-28 16:20:51+00,2020-06-03 17:27:25+00
214,ABO POSTO DE ABAST. E SERV. LTDA,"ESTRADA DO COQUEIRO GRANDE 2003 CAJAZEIRAS 41342315, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9025975,-38.4051163,https://goo.gl/maps/KfksKtnL7PJGRGqw6,petrobras,2020-05-28 16:20:51+00,2020-06-03 17:31:42+00
215,POSTO SENHOR DO BONFIM,"AVENIDA BARROS REIS - LADO PAR 2938 ARRAIAL DO RETIRO 41204025, SALVADOR",7132332648,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9544585,-38.4719823,https://goo.gl/maps/3ECQRwfrCSLZntgLA,petrobras,2020-05-28 16:20:51+00,2020-06-03 17:34:03+00
216,POSTO INDEPENDENCIA,"LADEIRA DA INDEPENDENCIA 173 NAZARE 40040340, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9784518,-38.5092939,https://goo.gl/maps/wQti9ZuiCZFFw1jG8,ipiranga,2020-05-28 16:20:51+00,2020-06-03 17:35:29+00
218,POSTO MARINA,"AVENIDA REITOR MIGUEL CALMON 2240 CANELA 40110100, SALVADOR",7133360613,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9909519,-38.5235532,https://goo.gl/maps/8zry4y2gQmccU1mN7,petrobras,2020-05-28 16:20:52+00,2020-06-03 17:39:08+00
219,PLUS BRASIL,"AVENIDA GENERAL SAN MARTIN 1387 FAZENDA GRANDE DO RETIRO 40354185, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 16:20:52+00,2020-06-03 17:40:41+00
220,EUROPOSTO,"AVENIDA REITOR MIGUEL CALMOM 455 CANELA 40110100, SALVADOR",7130229671,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9951215,-38.5124794,https://goo.gl/maps/gAcSMraDy357iwXz9,petrobras,2020-05-28 16:20:52+00,2020-06-03 17:42:06+00
222,JSM COMBUSTIVEIS LTDA,"AVENIDA LUIS EDUARDO MAGALHAES 3091 CABULA 41150595, SALVADOR",7135554111,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9555192,-38.4710074,https://goo.gl/maps/vvPdbMTwVsxdAxqx5,shell,2020-05-28 16:20:52+00,2020-06-03 17:44:14+00
223,BR CATEGORIA,"AVENIDA PROFESSOR PINTO DE AGUIAR 650 PITUACU 41740090, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9603314,-38.4086779,https://goo.gl/maps/RqsgH346jMFMwufX7,petrobras,2020-05-28 16:20:52+00,2020-06-03 17:45:02+00
224,POSTO NOVO HORIZONTE LTDA,"AVENIDA LUIZ VIANA FILHO 3073 PARALELA 41730900, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9601356,-38.4337107,https://goo.gl/maps/R8Sx6V48k4GettWm9,petrobras,2020-05-28 16:20:52+00,2020-06-03 17:46:38+00
226,POSTO AVENIDA I,"AVENIDA AFRANIO PEIXOTO 28 PERIPERI 40720270, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 20:27:29+00,2020-06-03 17:50:43+00
227,SERVBEM ITAIGARA,"AVENIDA ANTONIO CARLOS MAGALHAES 1298 ITAIGARA 41825000, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 20:27:29+00,2020-06-03 17:51:11+00
237,POSTO NEVES,"RUA SILVEIRA MARTINS 433 CABULA 41150000, SALVADOR",null,"há 9 hora(s), 54 minuto(s) e 42 segundo(s)",Salvador,,,,,2020-06-02 01:22:56+00,2020-06-02 01:22:56+00
244,WL,"AVENIDA ULYSSES GUIMARAES 4538 SUSSUARANA 41213000, SALVADOR",null,"há 10 hora(s), 2 minuto(s) e 44 segundo(s)",Salvador,,,,,2020-06-02 01:22:57+00,2020-06-02 01:22:57+00
201,POSTO JOAO DURVAL,"AVENIDA GOVERNADOR JOAO DURVAL CARNEIRO 92 BRASILIA 44088714, FEIRA DE SANTANA",7536124200,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Feira de Santana,-12.2118121,-38.9365542,https://goo.gl/maps/Fgk4NERypWrb5QRJA,outros,2020-05-28 12:11:54+00,2020-06-03 16:59:44+00
206,POSTO JEQUITAIA,"AVENIDA FREDERICO PONTES- 107 AGUA DE MENINOS 40460000, SALVADOR",7132417474,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9622407,-38.5069251,https://goo.gl/maps/ELtmG7yFCSAdDtM68,shell,2020-05-28 16:20:51+00,2020-06-03 17:16:33+00
209,AUTO POSTO VELA BRANCA,"AVENIDA SIMON BOLIVAR 438 ARMACAO 41750230, SALVADOR",7133131262,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9840341,-38.4380035,https://goo.gl/maps/9gpmjhvQ8XkNGVAB7,petrobras,2020-05-28 16:20:51+00,2020-06-03 17:21:13+00
213,"MMF COMBUSTIVEIS, LUBRIFICANTES E SERVICOS LTDA","AVENIDA BARROS REIS 1681 PAU MIUDO 40310010, SALVADOR",7130180505,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,,,,outros,2020-05-28 16:20:51+00,2020-06-03 17:29:26+00
217,POSTO CHAMINE,"RUA MARQUES DE MONTE SANTO 299 RIO VERMELHO 41940330, SALVADOR",7130152796,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0129269,-38.4837467,https://goo.gl/maps/32XXuszvVBSgaCiv9,shell,2020-05-28 16:20:52+00,2020-06-03 17:36:53+00
221,POSTO SHELL PARALELA II,"AVENIDA LUIS VIANA 2489 PERNAMBUES 41130530, SALVADOR",7133628579,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9650373,-38.4369036,https://goo.gl/maps/A3Gr2CMR1uFkc22N6,shell,2020-05-28 16:20:52+00,2020-06-03 17:43:08+00
225,POSTO SETE PORTAS,"RUA CONEGO PEREIRA 108 MACAUBAS 40302270, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9698743,-38.4989581,https://goo.gl/maps/uFmAsnPZPNxfmbhw5,shell,2020-05-28 20:27:29+00,2020-06-03 17:48:42+00
228,POSTO UNICOM,"RUA LELLIS PIEDADE 28 RIBEIRA 40420190, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.917084,-38.4985195,https://goo.gl/maps/SX7PBfNmKm9Xh5vr7,petrobras,2020-05-28 20:27:29+00,2020-06-03 17:53:42+00
229,POSTO ALIANCA,"RUA MUNDO NOVO 1428 SANTA CRUZ 41925175, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.0038748,-38.4845334,https://goo.gl/maps/79ovYwJtz9ut71TFA,shell,2020-05-28 21:17:48+00,2020-06-03 17:54:21+00
230,REDE DE POSTOS TIC,"RODOVIA BR 324 1120 CABULA 41150170, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9591615,-38.4744642,https://goo.gl/maps/ZTsz2yovLYL6xLR3A,shell,2020-05-28 21:17:48+00,2020-06-03 17:55:08+00
231,POSTO MATARIPE 01,"AVENIDA MARIO LEAL FERREIRA 2230 BROTAS 40285600, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9830508,-38.4842281,https://goo.gl/maps/W28BnXteUmdvuaqb8,petrobras,2020-05-28 21:17:48+00,2020-06-03 17:55:52+00
232,POSTO PORTAL DE SALVADOR,"AVENIDA ANTONIO CARLOS MAGALHAES 4322 PITUBA 41800700, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9787163,-38.4693765,https://goo.gl/maps/AB3r3J6Bcnomtkag8,petrobras,2020-05-28 21:17:48+00,2020-06-03 17:56:35+00
233,POSTO METRO E EXPRESS PNEUS,"AVENIDA ANTONIO CARLOS MAGALHAES 5863 SANTA TERESA 40265200, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9731122,-38.4780733,https://goo.gl/maps/JNrtXaxWgAHYBcPM6,ipiranga,2020-05-28 21:17:48+00,2020-06-03 17:58:15+00
234,JAGUA COMBUSTIVEL,"AVENIDA PROFESSOR MAGALHAES NETO 1304 PITUBA 41810012, SALVADOR",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9885441,-38.4517163,https://goo.gl/maps/6jeWQSGrGjbH5oWp6,shell,2020-05-28 21:17:48+00,2020-06-03 18:00:02+00
235,PITUBA DERIVADOS DE PETROLEO LTDA,"AVENIDA OCTAVIO MANGABEIRA 1283 PITUBA 41830050, SALVADOR",7132401618,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-13.005118,-38.4541435,https://goo.gl/maps/55hYaQceekhg5zaQ9,shell,2020-05-28 21:17:48+00,2020-06-03 18:01:24+00
238,JSM COMBUSTIVEIS E CONVENIENCIAS,"RUA SILVEIRA MARTINS 3197 CABULA 41150000, SALVADOR",7135554111,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9577113,-38.4559429,https://goo.gl/maps/v5tutGApopWtCFt16,petrobras,2020-06-02 01:22:56+00,2020-06-03 18:04:23+00
239,RC7 COMERCIO DE COMBUSTIVEIS LTDA,"RUA ENGENHEIRO JOAO PIMENTA BASTOS 260 BARBALHO 40301050, SALVADOR",7130132429,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9642885,-38.5037085,https://goo.gl/maps/QRqUtNuMvdvRh2aYA,shell,2020-06-02 01:22:57+00,2020-06-03 18:07:45+00
236,POSTO GASAUTO NOIDE,"AVENIDA NOIDE FERREIRA DE CERQUEIRA 4301 LAGOA SALGADA 44082225, FEIRA DE SANTANA",,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Feira de Santana,-12.2564101,-38.9292371,https://goo.gl/maps/gHNqKyDeKqPeK7de9,shell,2020-05-30 00:21:55+00,2020-06-03 18:05:44+00
240,ECOPOSTOS - COMBUSTIVEIS E SERVICOS LTDA,"RUA DA GRACA 120 GRACA 40150450, SALVADOR",7133364345,"há 11 hora(s), 56 minuto(s) e 56 segundo(s)",Salvador,-12.9972037,-38.5268343,https://goo.gl/maps/GVqfa4JcTAsqi79o8,petrobras,2020-06-02 01:22:57+00,2020-06-03 18:08:45+00
